,url,check
11025,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/personal-injury-s/,
11026,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/personal-injury-s/personal-injuries-s/,
11027,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/being-sued-because-of-shoplifting-or-stealing-s/,
11028,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/being-sued-because-of-shoplifting-or-stealing-s/a-business-takes-legal-action-against-you-to-recover-losses-for-theft/,
11029,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/police-s/,
11030,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/police-s/police-powers-s/,
11031,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/police-s/police-powers-to-stop-and-search-enter-private-property-and-seize-goods-s/,
11032,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/police-s/if-you-are-arrested-and-held-in-custody-by-the-police-in-scotland/,
11033,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/police-s/if-you-are-detained-or-arrested-by-the-police/,
11034,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/police-s/complaints-and-legal-action-against-the-police/,
11035,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/police-s/being-prosecuted-for-a-crime-in-scotland/,
11036,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/prisoners-s/,
11037,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/prisoners-s/information-for-prisoners-and-their-families-s/,
11038,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/prisoners-s/release-from-prison-s/,
11039,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/licences-and-official-permission-s/,
11040,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/licences-and-official-permission-s/licences-and-other-types-of-official-permission-s/,
11041,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/victims-and-witnesses-of-crime-s/,
11042,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/if-you-find-treasure-or-lost-goods/,
11043,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/settling-out-of-court/,
11044,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/settling-out-of-court/using-alternative-dispute-resolution-to-solve-your-consumer-problem-s/,
11045,https://www.citizensadvice.org.uk/law-and-courts/legal-system-s/settling-out-of-court/how-an-arbitrator-decides-the-outcome-of-a-consumer-complaint-s/,
11046,https://www.citizensadvice.org.uk/law-and-courts/discrimination/,
11048,https://www.citizensadvice.org.uk/law-and-courts/discrimination/about-discrimination/,
11050,https://www.citizensadvice.org.uk/law-and-courts/discrimination/about-discrimination/equality-act-2010-discrimination-and-your-rights/,
11052,https://www.citizensadvice.org.uk/law-and-courts/discrimination/about-discrimination/equality-advisory-support-service-discrimination-helpline/,
11054,https://www.citizensadvice.org.uk/law-and-courts/discrimination/about-discrimination/equality-act-2010-spotting-discrimination-chart/,
11055,https://www.citizensadvice.org.uk/law-and-courts/discrimination/about-discrimination/discrimination-fact-sheets-s/,
11056,https://www.citizensadvice.org.uk/law-and-courts/discrimination/about-discrimination/sources-of-help-with-discrimination-problems-chart/,
11057,https://www.citizensadvice.org.uk/law-and-courts/discrimination/protected-characteristics/,
11058,https://www.citizensadvice.org.uk/law-and-courts/discrimination/protected-characteristics/age-discrimination/,
11059,https://www.citizensadvice.org.uk/law-and-courts/discrimination/protected-characteristics/sex-discrimination/,
11060,https://www.citizensadvice.org.uk/law-and-courts/discrimination/protected-characteristics/sexual-orientation-discrimination/,
11061,https://www.citizensadvice.org.uk/law-and-courts/discrimination/protected-characteristics/gender-reassignment-discrimination/,
11062,https://www.citizensadvice.org.uk/law-and-courts/discrimination/protected-characteristics/race-discrimination/,
11063,https://www.citizensadvice.org.uk/law-and-courts/discrimination/protected-characteristics/gypsies-and-travellers-race-discrimination/,
11064,https://www.citizensadvice.org.uk/law-and-courts/discrimination/protected-characteristics/religion-or-belief-discrimination/,
11065,https://www.citizensadvice.org.uk/law-and-courts/discrimination/protected-characteristics/marriage-and-civil-partnership-discrimination/,
11066,https://www.citizensadvice.org.uk/law-and-courts/discrimination/protected-characteristics/what-counts-as-disability/,
11067,https://www.citizensadvice.org.uk/law-and-courts/discrimination/protected-characteristics/showing-you-re-disabled-under-the-equality-act/,
11068,https://www.citizensadvice.org.uk/law-and-courts/discrimination/what-are-the-different-types-of-discrimination/,
11069,https://www.citizensadvice.org.uk/law-and-courts/discrimination/what-are-the-different-types-of-discrimination/direct-discrimination/,
11070,https://www.citizensadvice.org.uk/law-and-courts/discrimination/what-are-the-different-types-of-discrimination/indirect-discrimination/,
11071,https://www.citizensadvice.org.uk/law-and-courts/discrimination/what-are-the-different-types-of-discrimination/comparators-in-direct-discrimination-cases/,
11072,https://www.citizensadvice.org.uk/law-and-courts/discrimination/what-are-the-different-types-of-discrimination/justifying-discrimination/,
11073,https://www.citizensadvice.org.uk/law-and-courts/discrimination/what-are-the-different-types-of-discrimination/pregnancy-and-maternity-discrimination/,
11074,https://www.citizensadvice.org.uk/law-and-courts/discrimination/what-are-the-different-types-of-discrimination/absence-from-work-because-of-gender-reassignment/,
11075,https://www.citizensadvice.org.uk/law-and-courts/discrimination/what-are-the-different-types-of-discrimination/discrimination-because-of-something-connected-to-your-disability/,
11076,https://www.citizensadvice.org.uk/law-and-courts/discrimination/what-are-the-different-types-of-discrimination/duty-to-make-reasonable-adjustments-for-disabled-people/,
11077,https://www.citizensadvice.org.uk/law-and-courts/discrimination/what-are-the-different-types-of-discrimination/harassment/,
11078,https://www.citizensadvice.org.uk/law-and-courts/discrimination/what-are-the-different-types-of-discrimination/sexual-harassment/,
11079,https://www.citizensadvice.org.uk/law-and-courts/discrimination/what-are-the-different-types-of-discrimination/making-or-telling-someone-to-discriminate/,
11080,https://www.citizensadvice.org.uk/law-and-courts/discrimination/what-are-the-different-types-of-discrimination/victimisation/,
11081,https://www.citizensadvice.org.uk/law-and-courts/discrimination/taking-action-about-discrimination/,
11082,https://www.citizensadvice.org.uk/law-and-courts/discrimination/taking-action-about-discrimination/before-you-take-action-about-discrimination/,
11083,https://www.citizensadvice.org.uk/law-and-courts/discrimination/taking-action-about-discrimination/getting-information-about-your-discrimination-case/,
11084,https://www.citizensadvice.org.uk/law-and-courts/discrimination/taking-action-about-discrimination/taking-legal-action-about-discrimination/,
11085,https://www.citizensadvice.org.uk/law-and-courts/discrimination/taking-action-about-discrimination/taking-legal-action-about-discrimination-s/,
11086,https://www.citizensadvice.org.uk/law-and-courts/discrimination/taking-action-about-discrimination/discrimination-time-limits-for-taking-legal-action/,
11087,https://www.citizensadvice.org.uk/law-and-courts/discrimination/taking-action-about-discrimination/what-do-you-need-to-show-the-court-in-a-discrimination-claim/,
11088,https://www.citizensadvice.org.uk/law-and-courts/discrimination/taking-action-about-discrimination/taking-action-about-unlawful-discrimination-under-the-equality-act-2010-flowchart/,
11089,https://www.citizensadvice.org.uk/law-and-courts/discrimination/taking-action-about-discrimination/taking-action-about-unlawful-discrimination-under-the-equality-act-2010-flowchart/flowchart-taking-action-about-unlawful-discrimination-under-the-equality-act-2010-text-only/,
11090,https://www.citizensadvice.org.uk/law-and-courts/discrimination/taking-action-about-discrimination/taking-action-about-harassment-s/,
11091,https://www.citizensadvice.org.uk/law-and-courts/discrimination/taking-action-about-discrimination/taking-action-about-harassment/,
11092,https://www.citizensadvice.org.uk/law-and-courts/discrimination/discrimination-because-of-disability/,
11094,https://www.citizensadvice.org.uk/law-and-courts/discrimination/discrimination-because-of-disability/disability-discrimination-and-debt-problems/,
11095,https://www.citizensadvice.org.uk/law-and-courts/discrimination/discrimination-because-of-disability/disability-discrimination-ni/,
11096,https://www.citizensadvice.org.uk/law-and-courts/discrimination/discrimination-because-of-disability/what-counts-as-disability-discrimination/,
11098,https://www.citizensadvice.org.uk/law-and-courts/discrimination/discrimination-because-of-race-religion-or-belief/,
11100,https://www.citizensadvice.org.uk/law-and-courts/discrimination/discrimination-because-of-race-religion-or-belief/discrimination-because-of-race/,
11102,https://www.citizensadvice.org.uk/law-and-courts/discrimination/discrimination-because-of-race-religion-or-belief/discrimination-because-of-religion-or-belief/,
11104,https://www.citizensadvice.org.uk/law-and-courts/discrimination/discrimination-because-of-race-religion-or-belief/racially-and-religiously-motivated-attacks/,
11106,https://www.citizensadvice.org.uk/law-and-courts/discrimination/discrimination-because-of-race-religion-or-belief/taking-action-about-race-discrimination-ni/,
11107,https://www.citizensadvice.org.uk/law-and-courts/discrimination/discrimination-because-of-race-religion-or-belief/discrimination-because-of-religion-belief-or-political-opinion/,
11108,https://www.citizensadvice.org.uk/law-and-courts/discrimination/discrimination-because-of-sex-or-sexual-orientation/,
11110,https://www.citizensadvice.org.uk/law-and-courts/discrimination/discrimination-because-of-sex-or-sexual-orientation/discrimination-because-of-sex/,
11112,https://www.citizensadvice.org.uk/law-and-courts/discrimination/discrimination-because-of-sex-or-sexual-orientation/discrimination-because-of-sexual-orientation/,
11114,https://www.citizensadvice.org.uk/law-and-courts/discrimination/discrimination-because-of-sex-or-sexual-orientation/taking-action-about-sex-discrimination-ni/,
11115,https://www.citizensadvice.org.uk/law-and-courts/discrimination/hate-crime-s/,
11116,https://www.citizensadvice.org.uk/law-and-courts/discrimination/hate-crime-s/what-are-hate-incidents-and-hate-crime-s/,
11117,https://www.citizensadvice.org.uk/law-and-courts/discrimination/hate-crime-s/how-to-report-a-hate-incident-or-hate-crime-s/,
11118,https://www.citizensadvice.org.uk/law-and-courts/discrimination/hate-crime-s/disability-hate-crime-s/,
11119,https://www.citizensadvice.org.uk/law-and-courts/discrimination/hate-crime-s/racist-and-religious-hate-crime-s/,
11120,https://www.citizensadvice.org.uk/law-and-courts/discrimination/hate-crime-s/sexual-orientation-and-transgender-identity-hate-crime-s/,
11121,https://www.citizensadvice.org.uk/law-and-courts/discrimination/hate-crime/,
11123,https://www.citizensadvice.org.uk/law-and-courts/discrimination/hate-crime/what-are-hate-incidents-and-hate-crime/,
11125,https://www.citizensadvice.org.uk/law-and-courts/discrimination/hate-crime/how-to-report-a-hate-incident-or-hate-crime/,
11127,https://www.citizensadvice.org.uk/law-and-courts/discrimination/hate-crime/problems-reporting-a-hate-incident-or-hate-crime/,
11129,https://www.citizensadvice.org.uk/law-and-courts/discrimination/hate-crime/disability-hate-crime/,
11131,https://www.citizensadvice.org.uk/law-and-courts/discrimination/hate-crime/racist-and-religious-hate-crime/,
11133,https://www.citizensadvice.org.uk/law-and-courts/discrimination/hate-crime/sexual-orientation-and-transgender-identity-hate-crime/,
11135,https://www.citizensadvice.org.uk/law-and-courts/discrimination/hate-crime/easy-to-read-guide-about-hate-crime/,
11136,https://www.citizensadvice.org.uk/law-and-courts/discrimination/public-sector-equality-duty/,
11137,https://www.citizensadvice.org.uk/law-and-courts/discrimination/public-sector-equality-duty/what-s-the-public-sector-equality-duty/,
